Transaccion_id,Fecha_transcc,Cliente_id,Factura,Fecha_Factura,Item,Precio_unitario,Cantidad,Subtotal,IVA_12,Total_Factura,Forma_pago
2222,"2021-02-23 00:00:00",342,F-000-02222,"2021-02-23 00:00:00",Pack-B,250,3,750,90,840,Credito
2223,"2021-01-20 00:00:00",197,F-000-02223,"2021-01-20 00:00:00",Pack-A,150,5,750,90,840,Credito
2224,"2021-06-07 00:00:00",229,F-000-02224,"2021-06-07 00:00:00",Pack-A,150,7,1050,126,1176,Credito
2225,"2021-03-24 00:00:00",443,F-000-02225,"2021-03-24 00:00:00",Pack-C,350,6,2100,252,2352,Credito
2226,"2021-01-07 00:00:00",135,F-000-02226,"2021-01-07 00:00:00",Pack-B,250,2,500,60,560,Credito
2227,"2021-04-19 00:00:00",443,F-000-02227,"2021-04-19 00:00:00",Pack-A,150,8,1200,144,1344,Credito
2228,"2021-04-21 00:00:00",12,F-000-02228,"2021-04-21 00:00:00",Pack-C,350,5,1750,210,1960,Credito
2229,"2021-05-24 00:00:00",259,F-000-02229,"2021-05-24 00:00:00",Pack-C,350,3,1050,126,1176,Credito
2230,"2021-03-19 00:00:00",298,F-000-02230,"2021-03-19 00:00:00",Pack-C,350,4,1400,168,1568,Credito
2231,"2021-01-26 00:00:00",467,F-000-02231,"2021-01-26 00:00:00",Pack-B,250,2,500,60,560,Credito
2232,"2021-05-24 00:00:00",135,F-000-02232,"2021-05-24 00:00:00",Pack-B,250,7,1750,210,1960,Credito
2233,"2021-02-17 00:00:00",142,F-000-02233,"2021-02-17 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2234,"2021-03-18 00:00:00",345,F-000-02234,"2021-03-18 00:00:00",Pack-A,150,4,600,72,672,Credito
2235,"2021-03-16 00:00:00",213,F-000-02235,"2021-03-16 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2236,"2021-04-22 00:00:00",142,F-000-02236,"2021-04-22 00:00:00",Pack-A,150,9,1350,162,1512,Credito
2237,"2021-04-02 00:00:00",95,F-000-02237,"2021-04-02 00:00:00",Pack-C,350,7,2450,294,2744,Credito
2238,"2021-03-05 00:00:00",259,F-000-02238,"2021-03-05 00:00:00",Pack-A,150,3,450,54,504,Credito
2239,"2021-02-08 00:00:00",165,F-000-02239,"2021-02-08 00:00:00",Pack-B,250,6,1500,180,1680,Credito
2240,"2021-02-03 00:00:00",191,F-000-02240,"2021-02-03 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2241,"2021-06-04 00:00:00",140,F-000-02241,"2021-06-04 00:00:00",Pack-C,350,6,2100,252,2352,Credito
2242,"2021-05-06 00:00:00",342,F-000-02242,"2021-05-06 00:00:00",Pack-C,350,4,1400,168,1568,Credito
2243,"2021-05-26 00:00:00",157,F-000-02243,"2021-05-26 00:00:00",Pack-A,150,2,300,36,336,Credito
2244,"2021-04-05 00:00:00",164,F-000-02244,"2021-04-05 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2245,"2021-02-23 00:00:00",185,F-000-02245,"2021-02-23 00:00:00",Pack-C,350,9,3150,378,3528,Credito
2246,"2021-04-09 00:00:00",140,F-000-02246,"2021-04-09 00:00:00",Pack-C,350,2,700,84,784,Credito
2247,"2021-01-14 00:00:00",26,F-000-02247,"2021-01-14 00:00:00",Pack-B,250,5,1250,150,1400,Credito
2248,"2021-04-22 00:00:00",253,F-000-02248,"2021-04-22 00:00:00",Pack-C,350,6,2100,252,2352,Credito
2249,"2021-02-25 00:00:00",164,F-000-02249,"2021-02-25 00:00:00",Pack-C,350,8,2800,336,3136,Credito
2250,"2021-01-20 00:00:00",281,F-000-02250,"2021-01-20 00:00:00",Pack-C,350,6,2100,252,2352,Credito
2251,"2021-04-23 00:00:00",221,F-000-02251,"2021-04-23 00:00:00",Pack-A,150,6,900,108,1008,Credito
2252,"2021-06-15 00:00:00",378,F-000-02252,"2021-06-15 00:00:00",Pack-B,250,8,2000,240,2240,Credito
2253,"2021-01-01 00:00:00",135,F-000-02253,"2021-01-01 00:00:00",Pack-A,150,3,450,54,504,Credito
2254,"2021-06-25 00:00:00",135,F-000-02254,"2021-06-25 00:00:00",Pack-B,250,5,1250,150,1400,Credito
2255,"2021-04-29 00:00:00",329,F-000-02255,"2021-04-29 00:00:00",Pack-C,350,8,2800,336,3136,Credito
2256,"2021-03-11 00:00:00",329,F-000-02256,"2021-03-11 00:00:00",Pack-C,350,5,1750,210,1960,Credito
2257,"2021-04-30 00:00:00",262,F-000-02257,"2021-04-30 00:00:00",Pack-A,150,7,1050,126,1176,Credito
2258,"2021-01-20 00:00:00",142,F-000-02258,"2021-01-20 00:00:00",Pack-A,150,7,1050,126,1176,Credito
2259,"2021-04-02 00:00:00",26,F-000-02259,"2021-04-02 00:00:00",Pack-A,150,4,600,72,672,Credito
2260,"2021-04-21 00:00:00",324,F-000-02260,"2021-04-21 00:00:00",Pack-A,150,3,450,54,504,Credito
2261,"2021-04-27 00:00:00",500,F-000-02261,"2021-04-27 00:00:00",Pack-A,150,9,1350,162,1512,Credito
2262,"2021-04-22 00:00:00",77,F-000-02262,"2021-04-22 00:00:00",Pack-A,150,6,900,108,1008,Credito
2263,"2021-04-28 00:00:00",262,F-000-02263,"2021-04-28 00:00:00",Pack-B,250,5,1250,150,1400,Credito
2264,"2021-05-10 00:00:00",467,F-000-02264,"2021-05-10 00:00:00",Pack-A,150,9,1350,162,1512,Credito
2265,"2021-01-29 00:00:00",357,F-000-02265,"2021-01-29 00:00:00",Pack-A,150,1,150,18,168,Credito
2266,"2021-02-10 00:00:00",345,F-000-02266,"2021-02-10 00:00:00",Pack-A,150,6,900,108,1008,Credito
2267,"2021-05-12 00:00:00",12,F-000-02267,"2021-05-12 00:00:00",Pack-C,350,7,2450,294,2744,Credito
2268,"2021-04-19 00:00:00",12,F-000-02268,"2021-04-19 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2269,"2021-05-17 00:00:00",185,F-000-02269,"2021-05-17 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2270,"2021-01-19 00:00:00",229,F-000-02270,"2021-01-19 00:00:00",Pack-B,250,2,500,60,560,Credito
2271,"2021-06-23 00:00:00",324,F-000-02271,"2021-06-23 00:00:00",Pack-C,350,4,1400,168,1568,Credito
2272,"2021-03-19 00:00:00",164,F-000-02272,"2021-03-19 00:00:00",Pack-C,350,8,2800,336,3136,Credito
2273,"2021-03-04 00:00:00",461,F-000-02273,"2021-03-04 00:00:00",Pack-C,350,9,3150,378,3528,Credito
2274,"2021-01-22 00:00:00",142,F-000-02274,"2021-01-22 00:00:00",Pack-B,250,7,1750,210,1960,Credito
2275,"2021-04-12 00:00:00",165,F-000-02275,"2021-04-12 00:00:00",Pack-C,350,9,3150,378,3528,Credito
2276,"2021-04-13 00:00:00",41,F-000-02276,"2021-04-13 00:00:00",Pack-A,150,7,1050,126,1176,Credito
2277,"2021-03-16 00:00:00",329,F-000-02277,"2021-03-16 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2278,"2021-04-08 00:00:00",26,F-000-02278,"2021-04-08 00:00:00",Pack-A,150,2,300,36,336,Credito
2279,"2021-06-16 00:00:00",165,F-000-02279,"2021-06-16 00:00:00",Pack-A,150,8,1200,144,1344,Credito
2280,"2021-05-03 00:00:00",306,F-000-02280,"2021-05-03 00:00:00",Pack-C,350,2,700,84,784,Credito
2281,"2021-05-06 00:00:00",229,F-000-02281,"2021-05-06 00:00:00",Pack-A,150,7,1050,126,1176,Credito
2282,"2021-06-04 00:00:00",461,F-000-02282,"2021-06-04 00:00:00",Pack-C,350,2,700,84,784,Credito
2283,"2021-04-14 00:00:00",259,F-000-02283,"2021-04-14 00:00:00",Pack-A,150,7,1050,126,1176,Credito
2284,"2021-06-11 00:00:00",309,F-000-02284,"2021-06-11 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2285,"2021-02-17 00:00:00",378,F-000-02285,"2021-02-17 00:00:00",Pack-A,150,7,1050,126,1176,Credito
2286,"2021-04-08 00:00:00",95,F-000-02286,"2021-04-08 00:00:00",Pack-B,250,2,500,60,560,Credito
2287,"2021-01-13 00:00:00",468,F-000-02287,"2021-01-13 00:00:00",Pack-A,150,6,900,108,1008,Credito
2288,"2021-04-28 00:00:00",113,F-000-02288,"2021-04-28 00:00:00",Pack-A,150,2,300,36,336,Credito
2289,"2021-03-17 00:00:00",141,F-000-02289,"2021-03-17 00:00:00",Pack-B,250,1,250,30,280,Credito
2290,"2021-06-28 00:00:00",358,F-000-02290,"2021-06-28 00:00:00",Pack-A,150,4,600,72,672,Credito
2291,"2021-06-04 00:00:00",191,F-000-02291,"2021-06-04 00:00:00",Pack-A,150,4,600,72,672,Credito
2292,"2021-02-10 00:00:00",443,F-000-02292,"2021-02-10 00:00:00",Pack-C,350,5,1750,210,1960,Credito
2293,"2021-02-15 00:00:00",439,F-000-02293,"2021-02-15 00:00:00",Pack-C,350,8,2800,336,3136,Credito
2294,"2021-01-14 00:00:00",468,F-000-02294,"2021-01-14 00:00:00",Pack-B,250,2,500,60,560,Credito
2295,"2021-06-09 00:00:00",351,F-000-02295,"2021-06-09 00:00:00",Pack-A,150,3,450,54,504,Credito
2296,"2021-04-21 00:00:00",324,F-000-02296,"2021-04-21 00:00:00",Pack-A,150,2,300,36,336,Credito
2297,"2021-02-16 00:00:00",135,F-000-02297,"2021-02-16 00:00:00",Pack-B,250,3,750,90,840,Credito
2298,"2021-02-17 00:00:00",77,F-000-02298,"2021-02-17 00:00:00",Pack-B,250,8,2000,240,2240,Credito
2299,"2021-02-18 00:00:00",500,F-000-02299,"2021-02-18 00:00:00",Pack-B,250,1,250,30,280,Credito
2300,"2021-03-24 00:00:00",165,F-000-02300,"2021-03-24 00:00:00",Pack-C,350,1,350,42,392,Credito
2301,"2021-03-31 00:00:00",357,F-000-02301,"2021-03-31 00:00:00",Pack-B,250,6,1500,180,1680,Credito
2302,"2021-01-27 00:00:00",77,F-000-02302,"2021-01-27 00:00:00",Pack-A,150,6,900,108,1008,Credito
2303,"2021-05-19 00:00:00",135,F-000-02303,"2021-05-19 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2304,"2021-03-12 00:00:00",135,F-000-02304,"2021-03-12 00:00:00",Pack-C,350,4,1400,168,1568,Credito
2305,"2021-06-21 00:00:00",439,F-000-02305,"2021-06-21 00:00:00",Pack-A,150,8,1200,144,1344,Credito
2306,"2021-06-02 00:00:00",461,F-000-02306,"2021-06-02 00:00:00",Pack-C,350,8,2800,336,3136,Credito
2307,"2021-05-03 00:00:00",329,F-000-02307,"2021-05-03 00:00:00",Pack-A,150,6,900,108,1008,Credito
2308,"2021-03-24 00:00:00",113,F-000-02308,"2021-03-24 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2309,"2021-04-15 00:00:00",439,F-000-02309,"2021-04-15 00:00:00",Pack-A,150,6,900,108,1008,Credito
2310,"2021-04-28 00:00:00",3,F-000-02310,"2021-04-28 00:00:00",Pack-B,250,3,750,90,840,Credito
2311,"2021-05-17 00:00:00",351,F-000-02311,"2021-05-17 00:00:00",Pack-B,250,8,2000,240,2240,Credito
2312,"2021-06-24 00:00:00",345,F-000-02312,"2021-06-24 00:00:00",Pack-B,250,5,1250,150,1400,Credito
2313,"2021-01-20 00:00:00",41,F-000-02313,"2021-01-20 00:00:00",Pack-A,150,8,1200,144,1344,Credito
2314,"2021-01-27 00:00:00",306,F-000-02314,"2021-01-27 00:00:00",Pack-A,150,3,450,54,504,Credito
2315,"2021-03-11 00:00:00",41,F-000-02315,"2021-03-11 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2316,"2021-02-24 00:00:00",42,F-000-02316,"2021-02-24 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2317,"2021-05-27 00:00:00",298,F-000-02317,"2021-05-27 00:00:00",Pack-C,350,1,350,42,392,Credito
2318,"2021-06-18 00:00:00",3,F-000-02318,"2021-06-18 00:00:00",Pack-B,250,4,1000,120,1120,Credito
2319,"2021-03-22 00:00:00",221,F-000-02319,"2021-03-22 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2320,"2021-04-16 00:00:00",500,F-000-02320,"2021-04-16 00:00:00",Pack-C,350,3,1050,126,1176,Credito
2321,"2021-06-01 00:00:00",378,F-000-02321,"2021-06-01 00:00:00",Pack-A,150,1,150,18,168,Credito
2322,"2021-03-16 00:00:00",229,F-000-02322,"2021-03-16 00:00:00",Pack-B,250,4,1000,120,1120,Credito
2323,"2021-01-15 00:00:00",95,F-000-02323,"2021-01-15 00:00:00",Pack-C,350,4,1400,168,1568,Credito
2324,"2021-01-28 00:00:00",164,F-000-02324,"2021-01-28 00:00:00",Pack-B,250,3,750,90,840,Credito
2325,"2021-01-07 00:00:00",141,F-000-02325,"2021-01-07 00:00:00",Pack-C,350,1,350,42,392,Credito
2326,"2021-03-29 00:00:00",345,F-000-02326,"2021-03-29 00:00:00",Pack-B,250,2,500,60,560,Credito
2327,"2021-05-05 00:00:00",164,F-000-02327,"2021-05-05 00:00:00",Pack-C,350,2,700,84,784,Credito
2328,"2021-03-12 00:00:00",254,F-000-02328,"2021-03-12 00:00:00",Pack-B,250,3,750,90,840,Credito
2329,"2021-04-28 00:00:00",221,F-000-02329,"2021-04-28 00:00:00",Pack-A,150,3,450,54,504,Credito
2330,"2021-02-15 00:00:00",142,F-000-02330,"2021-02-15 00:00:00",Pack-A,150,5,750,90,840,Credito
2331,"2021-05-06 00:00:00",77,F-000-02331,"2021-05-06 00:00:00",Pack-B,250,1,250,30,280,Credito
2332,"2021-01-19 00:00:00",12,F-000-02332,"2021-01-19 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2333,"2021-06-07 00:00:00",439,F-000-02333,"2021-06-07 00:00:00",Pack-A,150,1,150,18,168,Credito
2334,"2021-02-26 00:00:00",226,F-000-02334,"2021-02-26 00:00:00",Pack-B,250,1,250,30,280,Credito
2335,"2021-02-09 00:00:00",348,F-000-02335,"2021-02-09 00:00:00",Pack-B,250,7,1750,210,1960,Credito
2336,"2021-01-11 00:00:00",467,F-000-02336,"2021-01-11 00:00:00",Pack-A,150,7,1050,126,1176,Credito
2337,"2021-04-28 00:00:00",254,F-000-02337,"2021-04-28 00:00:00",Pack-A,150,1,150,18,168,Credito
2338,"2021-02-15 00:00:00",157,F-000-02338,"2021-02-15 00:00:00",Pack-A,150,3,450,54,504,Credito
2339,"2021-02-16 00:00:00",221,F-000-02339,"2021-02-16 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2340,"2021-01-26 00:00:00",164,F-000-02340,"2021-01-26 00:00:00",Pack-B,250,1,250,30,280,Credito
2341,"2021-05-25 00:00:00",439,F-000-02341,"2021-05-25 00:00:00",Pack-B,250,8,2000,240,2240,Credito
2342,"2021-01-25 00:00:00",439,F-000-02342,"2021-01-25 00:00:00",Pack-B,250,6,1500,180,1680,Credito
2343,"2021-06-23 00:00:00",262,F-000-02343,"2021-06-23 00:00:00",Pack-C,350,4,1400,168,1568,Credito
2344,"2021-05-17 00:00:00",42,F-000-02344,"2021-05-17 00:00:00",Pack-C,350,7,2450,294,2744,Credito
2345,"2021-03-03 00:00:00",439,F-000-02345,"2021-03-03 00:00:00",Pack-B,250,2,500,60,560,Credito
2346,"2021-06-29 00:00:00",324,F-000-02346,"2021-06-29 00:00:00",Pack-B,250,5,1250,150,1400,Credito
2347,"2021-06-29 00:00:00",191,F-000-02347,"2021-06-29 00:00:00",Pack-C,350,5,1750,210,1960,Credito
2348,"2021-04-30 00:00:00",77,F-000-02348,"2021-04-30 00:00:00",Pack-A,150,1,150,18,168,Credito
2349,"2021-02-09 00:00:00",141,F-000-02349,"2021-02-09 00:00:00",Pack-C,350,6,2100,252,2352,Credito
2350,"2021-05-07 00:00:00",141,F-000-02350,"2021-05-07 00:00:00",Pack-B,250,4,1000,120,1120,Credito
2351,"2021-02-23 00:00:00",358,F-000-02351,"2021-02-23 00:00:00",Pack-A,150,9,1350,162,1512,Credito
2352,"2021-04-30 00:00:00",253,F-000-02352,"2021-04-30 00:00:00",Pack-B,250,2,500,60,560,Credito
2353,"2021-02-02 00:00:00",259,F-000-02353,"2021-02-02 00:00:00",Pack-B,250,8,2000,240,2240,Credito
2354,"2021-03-23 00:00:00",357,F-000-02354,"2021-03-23 00:00:00",Pack-B,250,1,250,30,280,Credito
2355,"2021-04-16 00:00:00",461,F-000-02355,"2021-04-16 00:00:00",Pack-A,150,7,1050,126,1176,Credito
2356,"2021-01-11 00:00:00",351,F-000-02356,"2021-01-11 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2357,"2021-04-14 00:00:00",229,F-000-02357,"2021-04-14 00:00:00",Pack-C,350,3,1050,126,1176,Credito
2358,"2021-03-26 00:00:00",191,F-000-02358,"2021-03-26 00:00:00",Pack-C,350,8,2800,336,3136,Credito
2359,"2021-05-06 00:00:00",443,F-000-02359,"2021-05-06 00:00:00",Pack-C,350,5,1750,210,1960,Credito
2360,"2021-03-22 00:00:00",298,F-000-02360,"2021-03-22 00:00:00",Pack-A,150,4,600,72,672,Credito
2361,"2021-02-08 00:00:00",185,F-000-02361,"2021-02-08 00:00:00",Pack-C,350,4,1400,168,1568,Credito
2362,"2021-02-19 00:00:00",259,F-000-02362,"2021-02-19 00:00:00",Pack-C,350,2,700,84,784,Credito
2363,"2021-04-13 00:00:00",500,F-000-02363,"2021-04-13 00:00:00",Pack-C,350,5,1750,210,1960,Credito
2364,"2021-04-26 00:00:00",213,F-000-02364,"2021-04-26 00:00:00",Pack-C,350,2,700,84,784,Credito
2365,"2021-05-17 00:00:00",142,F-000-02365,"2021-05-17 00:00:00",Pack-A,150,2,300,36,336,Credito
2366,"2021-05-10 00:00:00",358,F-000-02366,"2021-05-10 00:00:00",Pack-C,350,4,1400,168,1568,Credito
2367,"2021-02-16 00:00:00",42,F-000-02367,"2021-02-16 00:00:00",Pack-C,350,4,1400,168,1568,Credito
2368,"2021-01-08 00:00:00",3,F-000-02368,"2021-01-08 00:00:00",Pack-A,150,9,1350,162,1512,Credito
2369,"2021-05-27 00:00:00",500,F-000-02369,"2021-05-27 00:00:00",Pack-A,150,8,1200,144,1344,Credito
2370,"2021-02-17 00:00:00",485,F-000-02370,"2021-02-17 00:00:00",Pack-B,250,3,750,90,840,Credito
2371,"2021-05-06 00:00:00",228,F-000-02371,"2021-05-06 00:00:00",Pack-C,350,1,350,42,392,Credito
2372,"2021-04-20 00:00:00",345,F-000-02372,"2021-04-20 00:00:00",Pack-C,350,2,700,84,784,Credito
2373,"2021-06-02 00:00:00",228,F-000-02373,"2021-06-02 00:00:00",Pack-B,250,4,1000,120,1120,Credito
2374,"2021-03-26 00:00:00",357,F-000-02374,"2021-03-26 00:00:00",Pack-B,250,6,1500,180,1680,Credito
2375,"2021-03-29 00:00:00",309,F-000-02375,"2021-03-29 00:00:00",Pack-B,250,3,750,90,840,Credito
2376,"2021-03-30 00:00:00",430,F-000-02376,"2021-03-30 00:00:00",Pack-B,250,2,500,60,560,Credito
2377,"2021-03-26 00:00:00",157,F-000-02377,"2021-03-26 00:00:00",Pack-B,250,3,750,90,840,Credito
2378,"2021-02-18 00:00:00",358,F-000-02378,"2021-02-18 00:00:00",Pack-A,150,2,300,36,336,Credito
2379,"2021-02-26 00:00:00",42,F-000-02379,"2021-02-26 00:00:00",Pack-C,350,2,700,84,784,Credito
2380,"2021-06-11 00:00:00",135,F-000-02380,"2021-06-11 00:00:00",Pack-A,150,2,300,36,336,Credito
2381,"2021-04-08 00:00:00",221,F-000-02381,"2021-04-08 00:00:00",Pack-B,250,2,500,60,560,Credito
2382,"2021-03-05 00:00:00",254,F-000-02382,"2021-03-05 00:00:00",Pack-B,250,4,1000,120,1120,Credito
2383,"2021-05-13 00:00:00",226,F-000-02383,"2021-05-13 00:00:00",Pack-B,250,3,750,90,840,Credito
2384,"2021-02-09 00:00:00",141,F-000-02384,"2021-02-09 00:00:00",Pack-A,150,5,750,90,840,Credito
2385,"2021-02-09 00:00:00",357,F-000-02385,"2021-02-09 00:00:00",Pack-C,350,9,3150,378,3528,Credito
2386,"2021-03-10 00:00:00",324,F-000-02386,"2021-03-10 00:00:00",Pack-B,250,4,1000,120,1120,Credito
2387,"2021-06-16 00:00:00",140,F-000-02387,"2021-06-16 00:00:00",Pack-B,250,6,1500,180,1680,Credito
2388,"2021-02-08 00:00:00",325,F-000-02388,"2021-02-08 00:00:00",Pack-A,150,5,750,90,840,Credito
2389,"2021-03-03 00:00:00",26,F-000-02389,"2021-03-03 00:00:00",Pack-A,150,9,1350,162,1512,Credito
2390,"2021-03-18 00:00:00",378,F-000-02390,"2021-03-18 00:00:00",Pack-A,150,1,150,18,168,Credito
2391,"2021-04-14 00:00:00",357,F-000-02391,"2021-04-14 00:00:00",Pack-A,150,9,1350,162,1512,Credito
2392,"2021-06-04 00:00:00",213,F-000-02392,"2021-06-04 00:00:00",Pack-B,250,1,250,30,280,Credito
2393,"2021-06-08 00:00:00",253,F-000-02393,"2021-06-08 00:00:00",Pack-A,150,2,300,36,336,Credito
2394,"2021-03-11 00:00:00",439,F-000-02394,"2021-03-11 00:00:00",Pack-C,350,3,1050,126,1176,Credito
2395,"2021-06-07 00:00:00",348,F-000-02395,"2021-06-07 00:00:00",Pack-C,350,9,3150,378,3528,Credito
2396,"2021-04-30 00:00:00",298,F-000-02396,"2021-04-30 00:00:00",Pack-C,350,6,2100,252,2352,Credito
2397,"2021-02-25 00:00:00",378,F-000-02397,"2021-02-25 00:00:00",Pack-A,150,3,450,54,504,Credito
2398,"2021-01-22 00:00:00",357,F-000-02398,"2021-01-22 00:00:00",Pack-A,150,3,450,54,504,Credito
2399,"2021-05-27 00:00:00",281,F-000-02399,"2021-05-27 00:00:00",Pack-A,150,6,900,108,1008,Credito
2400,"2021-01-08 00:00:00",357,F-000-02400,"2021-01-08 00:00:00",Pack-C,350,1,350,42,392,Credito
2401,"2021-06-08 00:00:00",140,F-000-02401,"2021-06-08 00:00:00",Pack-C,350,9,3150,378,3528,Credito
2402,"2021-01-01 00:00:00",142,F-000-02402,"2021-01-01 00:00:00",Pack-C,350,9,3150,378,3528,Credito
2403,"2021-06-01 00:00:00",342,F-000-02403,"2021-06-01 00:00:00",Pack-C,350,3,1050,126,1176,Credito
2404,"2021-06-14 00:00:00",485,F-000-02404,"2021-06-14 00:00:00",Pack-B,250,5,1250,150,1400,Credito
2405,"2021-05-25 00:00:00",41,F-000-02405,"2021-05-25 00:00:00",Pack-C,350,8,2800,336,3136,Credito
2406,"2021-01-01 00:00:00",228,F-000-02406,"2021-01-01 00:00:00",Pack-A,150,1,150,18,168,Credito
2407,"2021-03-10 00:00:00",306,F-000-02407,"2021-03-10 00:00:00",Pack-A,150,4,600,72,672,Credito
2408,"2021-02-08 00:00:00",358,F-000-02408,"2021-02-08 00:00:00",Pack-C,350,6,2100,252,2352,Credito
2409,"2021-01-20 00:00:00",358,F-000-02409,"2021-01-20 00:00:00",Pack-A,150,7,1050,126,1176,Credito
2410,"2021-01-25 00:00:00",254,F-000-02410,"2021-01-25 00:00:00",Pack-C,350,4,1400,168,1568,Credito
2411,"2021-04-30 00:00:00",342,F-000-02411,"2021-04-30 00:00:00",Pack-C,350,2,700,84,784,Credito
2412,"2021-03-29 00:00:00",430,F-000-02412,"2021-03-29 00:00:00",Pack-A,150,6,900,108,1008,Credito
2413,"2021-06-14 00:00:00",42,F-000-02413,"2021-06-14 00:00:00",Pack-C,350,7,2450,294,2744,Credito
2414,"2021-04-13 00:00:00",439,F-000-02414,"2021-04-13 00:00:00",Pack-B,250,2,500,60,560,Credito
2415,"2021-06-21 00:00:00",3,F-000-02415,"2021-06-21 00:00:00",Pack-C,350,8,2800,336,3136,Credito
2416,"2021-06-23 00:00:00",259,F-000-02416,"2021-06-23 00:00:00",Pack-A,150,6,900,108,1008,Credito
2417,"2021-03-03 00:00:00",213,F-000-02417,"2021-03-03 00:00:00",Pack-B,250,3,750,90,840,Credito
2418,"2021-06-17 00:00:00",351,F-000-02418,"2021-06-17 00:00:00",Pack-B,250,8,2000,240,2240,Credito
2419,"2021-02-23 00:00:00",468,F-000-02419,"2021-02-23 00:00:00",Pack-C,350,8,2800,336,3136,Credito
2420,"2021-06-10 00:00:00",358,F-000-02420,"2021-06-10 00:00:00",Pack-C,350,1,350,42,392,Credito
2421,"2021-02-15 00:00:00",142,F-000-02421,"2021-02-15 00:00:00",Pack-A,150,3,450,54,504,Credito
2422,"2021-03-03 00:00:00",358,F-000-02422,"2021-03-03 00:00:00",Pack-B,250,7,1750,210,1960,Credito
2423,"2021-01-01 00:00:00",259,F-000-02423,"2021-01-01 00:00:00",Pack-C,350,2,700,84,784,Credito
2424,"2021-02-19 00:00:00",142,F-000-02424,"2021-02-19 00:00:00",Pack-C,350,1,350,42,392,Credito
2425,"2021-05-05 00:00:00",228,F-000-02425,"2021-05-05 00:00:00",Pack-A,150,9,1350,162,1512,Credito
2426,"2021-03-31 00:00:00",298,F-000-02426,"2021-03-31 00:00:00",Pack-A,150,9,1350,162,1512,Credito
2427,"2021-03-31 00:00:00",485,F-000-02427,"2021-03-31 00:00:00",Pack-C,350,3,1050,126,1176,Credito
2428,"2021-06-10 00:00:00",468,F-000-02428,"2021-06-10 00:00:00",Pack-A,150,7,1050,126,1176,Credito
2429,"2021-03-04 00:00:00",3,F-000-02429,"2021-03-04 00:00:00",Pack-C,350,5,1750,210,1960,Credito
2430,"2021-06-21 00:00:00",95,F-000-02430,"2021-06-21 00:00:00",Pack-C,350,3,1050,126,1176,Credito
2431,"2021-02-26 00:00:00",486,F-000-02431,"2021-02-26 00:00:00",Pack-C,350,3,1050,126,1176,Credito
2432,"2021-03-17 00:00:00",467,F-000-02432,"2021-03-17 00:00:00",Pack-C,350,5,1750,210,1960,Credito
2433,"2021-05-03 00:00:00",164,F-000-02433,"2021-05-03 00:00:00",Pack-C,350,1,350,42,392,Credito
2434,"2021-02-08 00:00:00",358,F-000-02434,"2021-02-08 00:00:00",Pack-B,250,4,1000,120,1120,Credito
2435,"2021-02-25 00:00:00",165,F-000-02435,"2021-02-25 00:00:00",Pack-B,250,6,1500,180,1680,Credito
2436,"2021-04-16 00:00:00",281,F-000-02436,"2021-04-16 00:00:00",Pack-C,350,8,2800,336,3136,Credito
2437,"2021-02-25 00:00:00",228,F-000-02437,"2021-02-25 00:00:00",Pack-A,150,5,750,90,840,Credito
2438,"2021-03-16 00:00:00",141,F-000-02438,"2021-03-16 00:00:00",Pack-C,350,8,2800,336,3136,Credito
2439,"2021-02-17 00:00:00",213,F-000-02439,"2021-02-17 00:00:00",Pack-A,150,8,1200,144,1344,Credito
2440,"2021-05-07 00:00:00",41,F-000-02440,"2021-05-07 00:00:00",Pack-A,150,2,300,36,336,Credito
2441,"2021-02-01 00:00:00",185,F-000-02441,"2021-02-01 00:00:00",Pack-B,250,9,2250,270,2520,Credito
2442,"2021-05-18 00:00:00",113,F-000-02442,"2021-05-18 00:00:00",Pack-A,150,5,750,90,840,Credito
2443,"2021-04-05 00:00:00",378,F-000-02443,"2021-04-05 00:00:00",Pack-C,350,7,2450,294,2744,Credito
2444,"2021-02-10 00:00:00",306,F-000-02444,"2021-02-10 00:00:00",Pack-C,350,9,3150,378,3528,Credito
2445,"2021-05-27 00:00:00",142,F-000-02445,"2021-05-27 00:00:00",Pack-A,150,9,1350,162,1512,Credito
2446,"2021-03-15 00:00:00",229,F-000-02446,"2021-03-15 00:00:00",Pack-A,150,7,1050,126,1176,Credito
2447,"2021-02-02 00:00:00",141,F-000-02447,"2021-02-02 00:00:00",Pack-C,350,4,1400,168,1568,Credito
2448,"2021-06-14 00:00:00",358,F-000-02448,"2021-06-14 00:00:00",Pack-C,350,6,2100,252,2352,Credito
